replication_experiment_with_bonus;response_correct;wason_condition;rt;wason_name;pc_choice_includes_antecedent_true;pc_choice_includes_antecedent_false;pc_choice_includes_consequent_true;pc_choice_includes_consequent_false;rt_split;subject;subject_no_rt;response_correct_no_prior;logprob_diff
realistic";;shuffled_realistic_farmer_adult;TRUE;FALSE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;0.25128174000000314
FALSE;FALSE;"Shuffled
realistic";;shuffled_realistic_food_licensed;FALSE;TRUE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;1.1407165500000005
FALSE;FALSE;"Shuffled
realistic";;shuffled_realistic_food_licensed;FALSE;TRUE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;0.5206718499999994
FALSE;FALSE;"Shuffled
realistic";;shuffled_realistic_food_licensed;FALSE;TRUE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;1.3377494799999994
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_food_licensed;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;0.541263579999999
FALSE;FALSE;"Shuffled
realistic";;shuffled_realistic_food_licensed;FALSE;TRUE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;1.3613586399999988
FALSE;FALSE;"Shuffled
realistic";;shuffled_realistic_food_licensed;FALSE;TRUE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;0.6310768100000033
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_gardener_gasoline;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;0.33734130999999934
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_gardener_gasoline;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;0.24400329000000198
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_gardener_gasoline;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;0.5083541899999986
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_gardener_gasoline;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;0.67864608
FALSE;FALSE;"Shuffled
realistic";;shuffled_realistic_gardener_gasoline;FALSE;TRUE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;0.48312377999999967
FALSE;FALSE;"Shuffled
realistic";;shuffled_realistic_gardener_gasoline;FALSE;TRUE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;1.1324234000000004
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_homework_prison;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;3.920490260000001
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_homework_prison;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;3.3967513999999994
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_homework_prison;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;3.5917701699999967
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_homework_prison;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;2.6025047299999997
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_homework_prison;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;3.3539047300000036
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_homework_prison;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;2.7184638900000024
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_innocence_project_playing;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;4.691501619999997
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_innocence_project_playing;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;0.6645927499999971
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_innocence_project_playing;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;3.2086296099999956
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_innocence_project_playing;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;0.2920913700000014
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_innocence_project_playing;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;3.126152040000001
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_innocence_project_playing;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;1.109825139999998
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_international_travel_degrees;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;1.2508430399999995
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_international_travel_degrees;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;FALSE;1.9207839999999976
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_international_travel_degrees;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;0.9012527499999976
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_international_travel_degrees;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;2.74843216
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_international_travel_degrees;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;1.2702484099999936
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_international_travel_degrees;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;3.2392272900000023
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_marriage_healthy;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;2.0496025099999997
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_marriage_healthy;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;0.4599266100000001
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_marriage_healthy;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;2.2229080199999984
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_marriage_healthy;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;0.060844419999995125
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_marriage_healthy;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;1.12261582
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_marriage_healthy;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;0.30684662000000174
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_museum_expiry;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;0.10337066999999678
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_museum_expiry;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;1.5305290299999967
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_museum_expiry;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;0.4231796299999999
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_museum_expiry;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;3.0067062399999998
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_museum_expiry;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;0.9358406099999996
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_museum_expiry;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;1.8315467800000036
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_skydiving_donations;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;0.4479293800000015
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_skydiving_donations;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;FALSE;0.12029648000000037
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_skydiving_donations;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;0.008232119999995291
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_skydiving_donations;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;1.1925544699999975
FALSE;FALSE;"Shuffled
realistic";;shuffled_realistic_skydiving_donations;FALSE;TRUE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;0.7990341200000017
FALSE;FALSE;"Shuffled
realistic";;shuffled_realistic_skydiving_donations;FALSE;TRUE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;0.2754211400000024
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_thrift_store_passports;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;1.833908079999997
FALSE;FALSE;"Shuffled
realistic";;shuffled_realistic_thrift_store_passports;TRUE;FALSE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;0.3037147499999975
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_thrift_store_passports;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;0.624343869999997
FALSE;FALSE;"Shuffled
realistic";;shuffled_realistic_thrift_store_passports;TRUE;FALSE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;FALSE;0.526767729999996
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_thrift_store_passports;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;2.21956634
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_thrift_store_passports;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;0.4343414299999999
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_working_fertilizer;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;0.9991836599999999
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_working_fertilizer;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;0.8345947299999992
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_working_fertilizer;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;1.108047489999997
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_working_fertilizer;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;0.5846290600000046
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_working_fertilizer;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;1.2815666199999995
FALSE;TRUE;"Shuffled
realistic";;shuffled_realistic_working_fertilizer;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;1.090667719999999
FALSE;FALSE;"Violate
realistic";;violate_doctor_degrees;TRUE;FALSE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;2.1988792400000037
FALSE;FALSE;"Violate
realistic";;violate_doctor_degrees;TRUE;FALSE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;3.537853250000005
FALSE;FALSE;"Violate
realistic";;violate_doctor_degrees;TRUE;FALSE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;1.4661140400000008
FALSE;FALSE;"Violate
realistic";;violate_doctor_degrees;TRUE;FALSE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;2.543712620000001
FALSE;FALSE;"Violate
realistic";;violate_doctor_degrees;TRUE;FALSE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;0.08989334000000326
FALSE;FALSE;"Violate
realistic";;violate_doctor_degrees;TRUE;FALSE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;2.613792419999996
FALSE;FALSE;"Violate
realistic";;violate_driving_licensed;TRUE;FALSE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;FALSE;1.4750862100000006
FALSE;FALSE;"Violate
realistic";;violate_driving_licensed;TRUE;FALSE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;FALSE;0.3969612099999935
FALSE;FALSE;"Violate
realistic";;violate_driving_licensed;TRUE;FALSE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;FALSE;1.7899703999999943
FALSE;FALSE;"Violate
realistic";;violate_driving_licensed;TRUE;FALSE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;FALSE;0.713218690000005
FALSE;FALSE;"Violate
realistic";;violate_driving_licensed;TRUE;FALSE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;1.2063293499999972
FALSE;FALSE;"Violate
realistic";;violate_driving_licensed;TRUE;FALSE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;FALSE;0.745670319999995
FALSE;FALSE;"Violate
realistic";;violate_farmer_gasoline;FALSE;TRUE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;0.03410338999999851
FALSE;FALSE;"Violate
realistic";;violate_farmer_gasoline;FALSE;TRUE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;1.6535568199999986
FALSE;TRUE;"Violate
realistic";;violate_farmer_gasoline;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;0.21013260000000145
FALSE;FALSE;"Violate
realistic";;violate_farmer_gasoline;FALSE;TRUE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;0.9955825799999971
FALSE;FALSE;"Violate
realistic";;violate_farmer_gasoline;TRUE;FALSE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;0.27887726000000157
FALSE;FALSE;"Violate
realistic";;violate_farmer_gasoline;FALSE;TRUE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;1.9770088200000018
FALSE;FALSE;"Violate
realistic";;violate_food_expiry;TRUE;FALSE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;FALSE;0.28774262000000306
FALSE;FALSE;"Violate
realistic";;violate_food_expiry;TRUE;FALSE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;FALSE;2.227851870000002
FALSE;TRUE;"Violate
realistic";;violate_food_expiry;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;0.9877815299999995
FALSE;FALSE;"Violate
realistic";;violate_food_expiry;TRUE;FALSE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;0.831390380000002
FALSE;TRUE;"Violate
realistic";;violate_food_expiry;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;0.9351997400000016
FALSE;TRUE;"Violate
realistic";;violate_food_expiry;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;0.3522300799999982
FALSE;FALSE;"Violate
realistic";;violate_gardener_fertilizer;FALSE;TRUE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;0.7027587899999972
FALSE;FALSE;"Violate
realistic";;violate_gardener_fertilizer;FALSE;TRUE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;0.1952590900000004
FALSE;FALSE;"Violate
realistic";;violate_gardener_fertilizer;FALSE;TRUE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;0.22242736999999835
FALSE;FALSE;"Violate
realistic";;violate_gardener_fertilizer;FALSE;TRUE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;1.1420745799999992
FALSE;FALSE;"Violate
realistic";;violate_gardener_fertilizer;FALSE;TRUE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;0.7288246099999967
FALSE;FALSE;"Violate
realistic";;violate_gardener_fertilizer;FALSE;TRUE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;1.0146369899999996
FALSE;FALSE;"Violate
realistic";;violate_homework_playing;TRUE;FALSE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;0.5629844699999964
FALSE;FALSE;"Violate
realistic";;violate_homework_playing;TRUE;FALSE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;0.6123886100000036
FALSE;TRUE;"Violate
realistic";;violate_homework_playing;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;0.5796012900000065
FALSE;TRUE;"Violate
realistic";;violate_homework_playing;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;0.5254096999999973
FALSE;TRUE;"Violate
realistic";;violate_homework_playing;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;0.6819458000000012
FALSE;TRUE;"Violate
realistic";;violate_homework_playing;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;0.20029449999999827
FALSE;FALSE;"Violate
realistic";;violate_innocence_project_prison;FALSE;TRUE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;FALSE;5.498409269999996
FALSE;FALSE;"Violate
realistic";;violate_innocence_project_prison;FALSE;TRUE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;FALSE;5.585350040000002
FALSE;FALSE;"Violate
realistic";;violate_innocence_project_prison;FALSE;TRUE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;FALSE;5.297775269999995
FALSE;FALSE;"Violate
realistic";;violate_innocence_project_prison;FALSE;TRUE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;4.9285621599999985
FALSE;FALSE;"Violate
realistic";;violate_innocence_project_prison;FALSE;TRUE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;FALSE;6.238162989999999
FALSE;FALSE;"Violate
realistic";;violate_innocence_project_prison;FALSE;TRUE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;4.849048609999997
FALSE;FALSE;"Violate
realistic";;violate_international_travel_passports;TRUE;FALSE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;FALSE;0.963954919999999
FALSE;FALSE;"Violate
realistic";;violate_international_travel_passports;TRUE;FALSE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;FALSE;0.531818389999998
FALSE;FALSE;"Violate
realistic";;violate_international_travel_passports;TRUE;FALSE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;FALSE;1.3517951899999971
FALSE;FALSE;"Violate
realistic";;violate_international_travel_passports;TRUE;FALSE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;FALSE;0.7314796499999972
FALSE;FALSE;"Violate
realistic";;violate_international_travel_passports;TRUE;FALSE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;FALSE;1.0094566300000025
FALSE;FALSE;"Violate
realistic";;violate_international_travel_passports;TRUE;FALSE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;FALSE;1.2926940999999985
FALSE;FALSE;"Violate
realistic";;violate_marriage_adult;TRUE;FALSE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;FALSE;1.7285194399999995
FALSE;FALSE;"Violate
realistic";;violate_marriage_adult;TRUE;FALSE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;FALSE;1.7953033499999975
FALSE;FALSE;"Violate
realistic";;violate_marriage_adult;TRUE;FALSE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;FALSE;1.1039123500000017
FALSE;FALSE;"Violate
realistic";;violate_marriage_adult;TRUE;FALSE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;FALSE;0.5154762200000036
FALSE;FALSE;"Violate
realistic";;violate_marriage_adult;TRUE;FALSE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;FALSE;1.7387924199999958
FALSE;FALSE;"Violate
realistic";;violate_marriage_adult;TRUE;FALSE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;FALSE;0.825954430000003
FALSE;TRUE;"Violate
realistic";;violate_museum_genuine;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;2.2179527199999995
FALSE;TRUE;"Violate
realistic";;violate_museum_genuine;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;2.425796509999998
FALSE;TRUE;"Violate
realistic";;violate_museum_genuine;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;2.241699220000001
FALSE;TRUE;"Violate
realistic";;violate_museum_genuine;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;3.096004480000005
FALSE;TRUE;"Violate
realistic";;violate_museum_genuine;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;2.6604270999999997
FALSE;TRUE;"Violate
realistic";;violate_museum_genuine;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;FALSE;3.166481019999999
FALSE;FALSE;"Violate
realistic";;violate_skydiving_parachute;FALSE;TRUE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;FALSE;0.06281281000000405
FALSE;FALSE;"Violate
realistic";;violate_skydiving_parachute;FALSE;TRUE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;FALSE;0.002586369999999505
FALSE;FALSE;"Violate
realistic";;violate_skydiving_parachute;TRUE;FALSE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;FALSE;0.323123939999995
FALSE;FALSE;"Violate
realistic";;violate_skydiving_parachute;FALSE;TRUE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;FALSE;0.17972945999999723
FALSE;FALSE;"Violate
realistic";;violate_skydiving_parachute;TRUE;FALSE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;FALSE;0.07260132000000397
FALSE;FALSE;"Violate
realistic";;violate_skydiving_parachute;FALSE;TRUE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;FALSE;1.2034912100000028
FALSE;TRUE;"Violate
realistic";;violate_thrift_store_donations;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;FALSE;0.7041053700000006
FALSE;TRUE;"Violate
realistic";;violate_thrift_store_donations;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;FALSE;1.3018569900000045
FALSE;TRUE;"Violate
realistic";;violate_thrift_store_donations;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;FALSE;1.461235049999999
FALSE;TRUE;"Violate
realistic";;violate_thrift_store_donations;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;FALSE;1.0293502800000027
FALSE;TRUE;"Violate
realistic";;violate_thrift_store_donations;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;FALSE;2.139945990000001
FALSE;TRUE;"Violate
realistic";;violate_thrift_store_donations;TRUE;FALSE;FALSE;TRUE;NA;Flan-PaLM 2;Flan-PaLM 2;FALSE;2.6116447400000027
FALSE;FALSE;"Violate
realistic";;violate_working_healthy;TRUE;FALSE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;6.2807807900000014
FALSE;FALSE;"Violate
realistic";;violate_working_healthy;TRUE;FALSE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;2.6814003
FALSE;FALSE;"Violate
realistic";;violate_working_healthy;TRUE;FALSE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;5.473617560000001
FALSE;FALSE;"Violate
realistic";;violate_working_healthy;TRUE;FALSE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;1.242885589999993
FALSE;FALSE;"Violate
realistic";;violate_working_healthy;TRUE;FALSE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;4.436866760000001
FALSE;FALSE;"Violate
realistic";;violate_working_healthy;TRUE;FALSE;TRUE;FALSE;NA;Flan-PaLM 2;Flan-PaLM 2;TRUE;2.8181953400000026
FALSE;FALSE;Arbitrary;;abstract_book_particle;FALSE;TRUE;TRUE;FALSE;NA;GPT-3.5;GPT-3.5;FALSE;9.180783293649881
FALSE;FALSE;Arbitrary;;abstract_book_particle;FALSE;TRUE;TRUE;FALSE;NA;GPT-3.5;GPT-3.5;FALSE;10.729052301779973
FALSE;FALSE;Arbitrary;;abstract_book_particle;FALSE;TRUE;TRUE;FALSE;NA;GPT-3.5;GPT-3.5;FALSE;8.101337695159884
FALSE;FALSE;Arbitrary;;abstract_book_particle;FALSE;TRUE;TRUE;FALSE;NA;GPT-3.5;GPT-3.5;TRUE;8.229878025459868
FALSE;FALSE;Arbitrary;;abstract_book_particle;FALSE;TRUE;TRUE;FALSE;NA;GPT-3.5;GPT-3.5;TRUE;8.031543157329963
FALSE;FALSE;Arbitrary;;abstract_book_particle;FALSE;TRUE;TRUE;FALSE;NA;GPT-3.5;GPT-3.5;FALSE;7.798677961099941
FALSE;FALSE;Arbitrary;;abstract_browser_pants;TRUE;FALSE;TRUE;FALSE;NA;GPT-3.5;GPT-3.5;FALSE;4.485553420839949
FALSE;FALSE;Arbitrary;;abstract_browser_pants;TRUE;FALSE;TRUE;FALSE;NA;GPT-3.5;GPT-3.5;FALSE;3.736906411800021
FALSE;FALSE;Arbitrary;;abstract_browser_pants;TRUE;FALSE;TRUE;FALSE;NA;GPT-3.5;GPT-3.5;FALSE;5.491527446964028
FALSE;FALSE;Arbitrary;;abstract_browser_pants;TRUE;FALSE;TRUE;FALSE;NA;GPT-3.5;GPT-3.5;FALSE;3.413984251820125
FALSE;FALSE;Arbitrary;;abstract_browser_pants;TRUE;FALSE;TRUE;FALSE;NA;GPT-3.5;GPT-3.5;FALSE;4.93142854432989
FALSE;FALSE;Arbitrary;;abstract_browser_pants;TRUE;FALSE;TRUE;FALSE;NA;GPT-3.5;GPT-3.5;FALSE;0.7717844342999456
